OBJECTID,COD_DEP,DPTO,COD_MUN,MPIO,HaNatura,HaAgro,HanoAgro,HaOtro,PrPropia,PrArrien,PrAparce,PrUsufru,PrComoda,PrOcupac,PrColect,PrAdjudi,PrOtros,PrMixta,UPA,UPNA,Shape_Length_1,Shape_Area_1,ShapeSTArea,ShapeSTLength
447,47,Magdalena,47268,El Retén,9295.6,12605.6,518.1,2983.2,301,10,2,0,0,0,0,1,1,18,24884.4,518.1,0.93830721,0.02248086,283474786.381126,101867.854740926
448,47,Magdalena,47288,Fundación,70020.5,23565.8,909.9,1126.5,926,29,6,2,0,0,805,1,13,22,94712.9,909.9,2.75126463,0.08031075,999399436.756786,289479.697560606
449,47,Magdalena,47318,Guamal,2751.6,40531.7,2864.3,1530.5,1855,273,33,2,0,21,31,12,20,82,44813.8,2864.3,1.14249141,0.04493277,564123938.903348,125511.826368273
450,47,Magdalena,47460,Nueva Granada,5383.1,55353.6,7027,16320.7,921,80,3,28,1,0,1,0,0,39,77057.3,7027,1.50677501,0.06920577,870136190.984561,164048.021919477
451,47,Magdalena,47541,Pedraza,1333,23667.2,145.7,300.5,870,18,1,0,26,0,289,0,9,51,25300.6,145.7,0.97715757,0.02543362,320200508.371542,108320.50649639
452,47,Magdalena,47545,Pijiño del Carmen,10250.4,58374.8,802.9,3980.4,595,22,3,0,1,0,6,0,3,73,72605.6,802.9,2.44903906,0.06263428,787077371.33834,270611.157571213
453,47,Magdalena,47551,Pivijay,11367.9,146115.6,869.5,4459.2,1812,66,0,4,0,0,34,3,2,77,161942.8,869.5,2.17930905,0.13403012,1699575798.9373,245011.022480341
454,47,Magdalena,47555,Plato,5471.7,114885.7,2432.7,2816,888,32,46,97,1,5,6,3,3,50,123173.4,2432.7,2.70523043,0.12412067,1560765642.66469,294666.565296754
455,47,Magdalena,47570,Puebloviejo,8215.2,10705.9,3912.6,3836.4,591,57,2,0,0,22,3,0,23,5,22757.5,3912.6,1.36546674,0.0549797,693708878.433344,149559.462673612
456,47,Magdalena,47605,Remolino,16661.9,14227.9,2645.2,18993.5,511,33,0,9,1,2,2,0,4,53,49883.2,2645.2,1.12860974,0.04873345,614482308.542345,122618.931066259
457,47,Magdalena,47660,Sabanas de San Angel,10603,112930.3,771.5,1044,1929,63,34,16,1,0,12,0,12,43,124577.3,771.5,2.2993817,0.09850655,1239906678.00905,254443.951712793
458,47,Magdalena,47675,Salamina,552.9,17049.3,4,1343.3,395,21,1,5,14,156,3,0,9,34,18945.6,4,0.55406841,0.01402635,176784432.833314,61502.0978093578
459,47,Magdalena,47692,San Sebastián de Buenavista,2915.4,36670.1,1085.8,1994,1663,267,0,12,4,0,15,0,184,33,41579.5,1085.8,1.3232933,0.03583051,450003177.782956,144744.866575982
460,47,Magdalena,47703,San Zenón,342.5,12745.8,55.8,13201.2,540,50,0,48,19,18,40,0,5,55,26289.5,55.8,1.06696158,0.01977381,248309030.183331,117775.31434459
461,47,Magdalena,47707,Santa Ana,9953.4,94772.9,681.7,4677.1,1368,48,0,0,0,0,8,0,1,83,109403.4,681.7,3.08485189,0.09196078,1155442112.98469,338846.561119381
462,47,Magdalena,47720,Santa Bárbara de Pinto,2536.7,40606.1,241.1,5056.2,392,41,0,35,23,4,0,0,0,25,48199,241.1,1.23231969,0.04119965,517684342.985485,133941.094006752
463,47,Magdalena,47745,Sitionuevo,15189.6,24008.7,373.4,33816.3,722,233,23,25,3,16,7,3,45,13,73014.6,373.4,1.57007253,0.08067964,1018385282.32564,172906.712811815
464,47,Magdalena,47798,Tenerife,2112.4,41070.1,307.4,1977.6,963,48,1,266,1,1,6,0,23,25,45160.1,307.4,1.00959429,0.04074981,512645613.542543,111025.818714073
465,47,Magdalena,47960,Zapayán,372.6,13188.6,933.3,19400.7,343,191,39,1,0,2,34,3,4,16,32961.9,933.3,1.20416746,0.02906632,365896569.455513,131076.967304656
466,47,Magdalena,47980,Zona Bananera,2700.5,38496.5,414.3,4212,1042,112,17,1,0,1,1,1,5,74,45409,414.3,1.33366369,0.03687898,465252796.25531,147905.374302673
467,44,La Guajira,44001,Riohacha,14740,257375.9,27029.8,1961.8,1487,61,165,15,10,17,841,2,59,22,274077.6,27029.8,2.96841222,0.25485066,3220011539.5785,326853.450974005
468,44,La Guajira,44035,Albania,3400.8,38932.4,11292.8,518.7,484,4,4,5,25,1,436,19,14,12,42852,11292.8,1.49909482,0.04514756,570389264.37097,162099.62645224
469,44,La Guajira,44078,Barrancas,2004.6,76701.9,1099.4,179.3,663,11,8,2,15,1,1145,1,6,43,78885.9,1099.4,1.47649354,0.0648971,819241869.622397,161446.936626823
470,44,La Guajira,44090,Dibulla,11397.2,140528.7,23516.8,261.1,1257,126,20,210,12,8,115,1,105,12,152186.9,23516.8,1.94692689,0.14466644,1826826436.64011,215801.295251425
471,44,La Guajira,44098,Distracción,740.4,21932.7,232.4,113.7,591,62,2,6,0,2,89,1,6,44,22786.8,232.4,0.88154296,0.01912015,241310504.174552,98368.2573428826
472,44,La Guajira,44110,El Molino,150.4,23579.6,53.5,14.6,531,7,82,0,0,0,23,0,1,3,23744.5,53.5,0.67459615,0.01397059,176153217.417835,74175.701082414
473,44,La Guajira,44279,Fonseca,1381.1,40632.2,2964.3,499.8,713,57,7,0,2,1,58,14,4,19,42513.1,2964.3,1.29940397,0.03920376,494610941.733511,142631.431857328
474,44,La Guajira,44378,Hatonuevo,1303.7,20454.4,555.2,620.8,189,3,0,1,8,0,83,0,4,16,22378.9,555.2,1.25959063,0.01977898,249759533.340638,138071.987109429
475,44,La Guajira,44420,La Jagua del Pilar,83.8,17389.2,165,78.6,274,15,5,2,3,0,0,2,5,5,17551.6,165,0.96152378,0.01481734,186773372.02495,107395.980248453
476,44,La Guajira,44430,Maicao,19030.9,145150.5,17953,1768.2,3317,95,9,40,17,7,1596,0,194,4,165949.6,17953,2.83718792,0.14662359,1853313294.2632,312238.759103914
477,44,La Guajira,44560,Manaure,135835.3,20249.1,882.9,6397.9,5102,37,4,5,3,6,936,1,939,6,162482.4,882.9,2.28669539,0.13378449,1692442809.49497,247901.362574245
478,44,La Guajira,44650,San Juan del Cesar,24369.9,96553.1,9715.8,356,1562,192,4,1,1,6,125,0,11,33,121279,9715.8,2.53153014,0.11474016,1447516200.94952,277023.801834524
479,44,La Guajira,44847,Uribia,458067.6,243721.7,317,86305.3,5579,78,2,6,0,1,6753,93,494,0,788094.6,317,5.77350356,0.6575624,8330660762.95953,613452.720337796
480,44,La Guajira,44855,Urumita,209.6,23700.4,59.6,103.2,511,46,4,2,1,2,7,0,5,10,24013.2,59.6,1.07094936,0.02298788,289665584.717335,119054.071947976
481,44,La Guajira,44874,Villanueva,0,24407.7,1430,127.1,169,10,5,0,0,0,0,0,0,4,24534.8,1430,0.90525808,0.0189197,238529809.079821,98571.7808031259
482,41,Huila,41001,Neiva,26305.7,79961,9784,2568.5,3705,258,66,58,36,11,59,8,103,107,108835.2,9784,2.8744052,0.103973,1240725340.34459,307572.047625256
483,41,Huila,41006,Acevedo,28240.9,23331.8,938,259.7,1838,104,5,3,0,4,12,1,16,17,51832.4,938,1.23808713,0.04721163,690336838.573336,142875.990739462
484,41,Huila,41013,Agrado,1889.3,21914.3,1737.8,209.5,705,95,2,2,3,3,43,6,11,22,24013,1737.8,0.89132169,0.02162764,268222398.652136,97575.8461641044
485,41,Huila,41016,Aipe,10738.9,62213.7,3010.3,3192.8,1309,112,6,6,3,4,30,2,4,86,76145.4,3010.3,2.14016965,0.06486428,805100633.294975,234929.387471742
486,41,Huila,41020,Algeciras,7473.5,42383.6,7109.8,1472.3,2239,288,80,24,6,20,25,5,36,2,51329.3,7109.8,1.23478592,0.04764963,680656575.749693,153528.152920105
487,41,Huila,41026,Altamira,3696.2,14229.9,161.4,173.3,636,50,1,0,0,1,61,5,29,14,18099.4,161.4,0.70315108,0.01480473,183586753.172037,77516.3495202105
488,41,Huila,41078,Baraya,19517.7,45126.6,3370.7,3429.5,1056,178,27,26,1,1,71,3,53,42,68073.7,3370.7,1.55737293,0.05498273,674151651.168023,165544.687516818
489,41,Huila,41132,Campoalegre,9253.3,35087.3,1773.7,952,2280,512,85,23,16,1,15,5,13,61,45292.6,1773.7,1.06263818,0.03762695,466766962.765542,116968.37919649
490,41,Huila,41206,Colombia,18150.6,123625.2,31371.1,1974.6,2246,239,33,2,2,13,99,9,40,9,143750.4,31371.1,2.43106675,0.13670869,1697141461.29821,268944.337585813
491,41,Huila,41244,Elías,1253.5,6191.3,281.5,98.5,1002,109,2,3,0,0,6,15,2,57,7543.3,281.5,0.52595197,0.00652082,80858084.6583379,57605.7309352848
492,41,Huila,41298,Garzón,7626.3,40652.2,10660,923.4,6302,926,71,8,2,4,42,15,92,99,49201.9,10660,1.25899455,0.05199207,644765853.026557,139640.993821213
493,41,Huila,41306,Gigante,5852.5,35007.5,9423.3,1066.2,2125,275,21,15,4,5,25,9,87,130,41926.2,9423.3,1.09932282,0.04114583,510306936.106041,121662.167606558
494,41,Huila,41319,Guadalupe,5904.6,17630.8,1788.3,181.3,4069,322,19,3,2,2,30,2,66,42,23716.6,1788.3,0.716935,0.02177323,269971156.421947,79045.4724883286
495,41,Huila,41349,Hobo,2333.9,12062,146.9,4220.6,720,33,0,6,2,3,1,2,68,11,18616.5,146.9,0.78485212,0.01577712,195723648.89218,86736.9730558766
496,41,Huila,41357,Iquira,17009.7,22189.1,234.6,552.2,1807,56,7,41,2,2,107,6,25,15,39751,234.6,1.86997472,0.06062634,752168825.964173,205439.137672085
497,41,Huila,41359,Isnos,19457.5,19307,603.8,177.2,6162,730,42,4,0,1,4,2,113,1,38941.7,603.8,1.48340362,0.03870187,479892867.635689,163471.275253347
498,41,Huila,41378,La Argentina,19399,11762.7,852.7,262.2,1423,162,11,70,3,6,67,12,15,38,31424,852.7,1.43158528,0.02881146,357297413.204753,157800.40519372
499,41,Huila,41396,La Plata,31765.4,46603.5,3503.8,892.1,6088,480,29,66,16,4,150,1,61,80,79260.9,3503.8,1.68287832,0.06544293,811641650.728718,184039.040806121
500,41,Huila,41483,Nátaga,2667.3,8801.2,1539.7,86.9,768,167,0,0,0,0,28,2,8,26,11555.4,1539.7,0.66751425,0.01062179,131761122.140129,73353.4485672093
501,41,Huila,41503,Oporapa,4035.3,10227,2850.7,27.9,3326,196,5,2,0,1,3,5,38,34,14290.3,2850.7,0.67554261,0.01256494,155808387.313311,74032.4471454696
502,41,Huila,41518,Paicol,3745,22751.8,747.2,239.3,1632,112,12,0,1,0,11,2,4,74,26736.1,747.2,1.17045042,0.02249351,278982276.637298,127770.812156956
503,41,Huila,41524,Palermo,18517.7,61467.1,8703.4,2266.5,2389,434,27,39,4,1,31,4,33,167,82251.3,8703.4,1.6286143,0.06656851,825977529.759652,178561.878293042
504,41,Huila,41530,Palestina,11152.2,11079.3,438.2,119.4,2248,114,32,5,0,4,30,11,30,46,22351,438.2,0.63515993,0.01510245,208164729.126013,78599.5987555904
505,41,Huila,41548,Pital,2221.2,16925.9,777.1,119,3046,383,51,15,4,1,24,7,17,103,19266.1,777.1,0.9424513,0.01659513,205808191.074971,102662.384584989
506,41,Huila,41551,Pitalito,6101.2,47948.3,9553.7,304.9,9927,1231,71,61,5,5,30,25,163,45,54354.4,9553.7,1.59701132,0.04894395,606843304.8083,176008.386301997
507,41,Huila,41615,Rivera,3559.3,16398,4550.2,372.1,1692,225,29,52,5,0,20,3,10,93,20329.4,4550.2,0.94170399,0.02672891,348614009.55329,96523.0534837682
508,41,Huila,41660,Saladoblanco,27853.3,13533.5,323.9,199.2,1865,102,13,11,2,3,9,4,11,39,41586,323.9,1.22372753,0.03532455,438032456.384636,135265.676454329
509,41,Huila,41668,San Agustín,84806,27950.2,23911.8,707.8,6827,529,17,219,36,6,38,2,61,64,113464,23911.8,2.0699421,0.1179474,1462407960.58829,228858.898561035
510,41,Huila,41676,Santa María,20093.5,10990.7,183.4,72.1,1510,74,22,40,1,1,10,1,71,39,31156.2,183.4,1.03065962,0.03695726,458583402.970362,114158.314536759
511,41,Huila,41770,Suaza,4743.1,36210.8,2093.4,354.1,4321,319,31,89,5,2,14,5,65,54,41308.1,2093.4,0.96561028,0.03390131,420323372.235154,106000.643180245
512,41,Huila,41791,Tarqui,5232.5,27343.5,1463.9,239.7,2656,167,14,66,8,0,16,7,68,169,32815.7,1463.9,0.92074083,0.02934331,363879612.099828,101147.487589962
513,41,Huila,41797,Tesalia,5636.1,28765,917.9,1301.8,1390,65,3,4,0,19,78,2,10,102,35702.9,917.9,1.2068688,0.03100566,384592541.437467,132746.782732363
514,41,Huila,41799,Tello,9640.8,45234.2,362.7,654,2299,167,12,4,2,5,29,1,14,63,55529,362.7,1.38867638,0.04164977,498315230.839776,146466.17278612
515,41,Huila,41801,Teruel,33283.5,14757.4,453.8,748.3,1515,137,8,4,0,2,3,4,10,33,48789.1,453.8,0.69123015,0.01708272,211945595.379116,75801.2008769449
516,41,Huila,41807,Timaná,2576.6,15127.1,304.4,225.2,4984,429,28,7,1,4,87,9,78,168,17929,304.4,0.6954815,0.01507049,186866398.683683,75569.6837941743
517,41,Huila,41872,Villavieja,4168.3,43585.8,5713.3,693.3,786,292,21,32,3,0,5,3,4,36,48447.4,5713.3,1.37076114,0.04396854,545765730.230623,151821.71365501
518,41,Huila,41885,Yaguará,5439.9,22830.5,366.9,3068.4,427,34,2,18,2,59,2,0,0,18,31338.8,366.9,0.95427623,0.0261325,324188688.783706,105134.747577394
519,27,Chocó,27001,Quibdó,278517.5,66413.4,80,5698.1,1663,19,22,80,0,1,667,19,8,1,350629,80,5.1830525,0.2941868,3665332902.00616,567418.046474907
520,27,Chocó,27006,Acandí,48099.4,29830.1,1804.1,454.4,552,25,2,261,2,12,88,0,68,0,78383.9,1804.1,1.51491254,0.05979917,749151398.814775,167911.980030895
521,27,Chocó,27025,Alto Baudo,192328.4,10090.1,27.8,2553.7,668,42,3,627,28,8,460,0,4,3,204972.2,27.8,3.58081628,0.14403877,1793796941.35836,387996.346691591
522,27,Chocó,27050,Atrato,37541.1,4201.6,141.5,272.5,684,12,2,19,2,1,35,2,11,3,42015.3,141.5,1.31772614,0.03464474,431350107.946096,137421.06509733
523,27,Chocó,27073,Bagadó,66233.8,9176.1,37.5,5334,184,5,2,0,0,2,1141,0,21,0,80744,37.5,1.29563855,0.06461666,804423526.107349,143464.686262252
524,27,Chocó,27075,Bahía Solano,84629.8,5649.6,1.7,278.5,151,3,4,2,2,1,630,1,16,1,90557.9,1.7,3.16256059,0.07512559,936601958.468722,347908.230515195
525,27,Chocó,27077,Bajo Baudó,271820.9,53378.1,348.3,22833.5,812,22,1,160,1,0,653,773,7,0,348032.5,348.3,5.88513424,0.30483826,3792359754.51142,645689.146692877
526,27,Chocó,27099,Bojaya,340864.7,20045.6,1665.4,478.1,350,34,0,571,0,0,435,0,3,0,361388.4,1665.4,3.7362714,0.29440223,3671735244.88869,410439.066308259
527,27,Chocó,27135,El Cantón del San Pablo,19396.2,16802.1,1.6,1849.8,337,5,0,1,0,0,178,0,7,0,38048.1,1.6,1.35335303,0.03145696,391519118.374736,141553.998218185
528,27,Chocó,27150,Carmen del Darien,284238.8,20875.4,2020.5,12938.8,463,55,6,3,0,8,543,0,4,0,318053,2020.5,3.74460766,0.23076307,2881159192.19065,408977.521358918
529,27,Chocó,27160,Cértegui,40257.8,1878.8,29.7,170.1,211,2,1,0,0,0,437,0,7,0,42306.8,29.7,1.09472349,0.02476207,308209385.047693,116288.192333883
530,27,Chocó,27205,Condoto,42899.6,2804.3,14.8,1990,354,15,0,90,0,0,186,0,3,0,47693.9,14.8,2.14667487,0.05943152,738390392.021912,236032.381515886
531,27,Chocó,27245,El Carmen de Atrato,47255,34835.4,400,1209.8,286,26,0,4,0,1,296,116,11,0,83300.2,400,1.41951412,0.06775481,843924259.713627,157743.988522663
532,27,Chocó,27250,El Litoral del San Juan,336356.4,29604.8,14.6,47365.6,440,16,0,1,0,1,1790,1,7,0,413326.8,14.6,4.36173248,0.3304524,4106287162.73029,480202.212548206
533,27,Chocó,27361,Istmina,177036.7,6567.9,105.7,4996.8,84,12,1,3,0,0,986,0,4,3,188601.4,105.7,4.92479089,0.15720718,1954789974.86294,544417.124175703
534,27,Chocó,27372,Juradó,117991.2,6574,1.9,1585,441,5,1,1,0,0,27,0,2,0,126150.2,1.9,3.31160106,0.10548348,1317288188.3818,362583.619393945
535,27,Chocó,27413,Lloró,66709.3,9370.3,525.3,7683.7,157,8,1,7,1,0,1023,299,4,0,83763.4,525.3,1.52002579,0.07173398,893186973.114552,164079.178716713
536,27,Chocó,27425,Medio Atrato,136757.8,9222.2,118.3,35368,319,25,4,15,0,1,786,0,4,0,181348,118.3,2.34377822,0.13726182,1710416047.05336,259445.924786606
537,27,Chocó,27430,Medio Baudó,124298.6,7114.9,0,3925.8,1475,45,11,39,3,3,45,0,7,0,135339.3,0,2.60625799,0.11100141,1380989140.12863,285740.38386387
538,27,Chocó,27450,Medio San Juan,55842.7,3877.2,0.2,6336.8,454,27,1,309,1,0,544,2,4,5,66056.6,0.2,2.78791784,0.05113795,636915915.042894,305676.253839675
539,27,Chocó,27491,Nóvita,79936.8,9682.5,531.1,5546.3,259,10,0,32,0,0,538,0,3,0,95165.6,531.1,2.3998055,0.12141495,1510310889.73625,266023.2187883
540,27,Chocó,27495,Nuquí,62600.2,9842.4,2,80.6,673,20,2,0,0,1,320,0,4,0,72523.3,2,2.37635684,0.0576176,717508325.503944,260629.990131619
541,27,Chocó,27580,Río Iro,29006.5,3200.5,0.3,303.5,85,12,1,171,0,0,190,0,1,0,32510.5,0.3,1.02605728,0.0251059,312312541.686718,114160.109858888
542,27,Chocó,27600,Río Quito,59974.9,4836.5,0.9,5086.6,503,5,0,1,3,1,659,0,52,0,69898,0.9,1.57148786,0.0566718,705604607.397151,162786.237105068
543,27,Chocó,27615,Riosucio,570367.2,85058.2,864.5,7510,2763,153,21,62,6,2,525,2,13,1,662935.5,864.5,6.03877137,0.62928411,7863265896.52754,669379.178108647
544,27,Chocó,27660,San José del Palmar,130733.2,19067.9,235.1,7538.6,413,17,33,6,0,4,69,1,9,0,157339.8,235.1,1.21355618,0.06230925,774706738.561708,134646.418582918
545,27,Chocó,27745,Sipí,132007.5,5264.4,134.4,22849.2,31,0,0,0,0,0,383,0,1,0,160121,134.4,2.20344918,0.14209727,1766823444.64948,244458.379249044
546,27,Chocó,27787,Tadó,64918.7,5581.7,331.2,652.1,559,27,8,2,3,3,739,0,24,0,71152.6,331.2,1.27578792,0.02575729,320554883.310484,140671.865189049
547,27,Chocó,27800,Unguía,43807.2,71936,845.7,3132.3,855,71,11,50,3,1,274,0,28,0,118875.5,845.7,1.79471575,0.09678883,1211589969.59421,199092.727204511
548,27,Chocó,27810,Unión Panamericana,14722.8,2046.1,104.3,902.9,154,5,0,21,1,0,50,0,3,0,17671.8,104.3,1.02939657,0.01432297,178250413.332868,111413.075552717
549,25,Cundinamarca,25001,Agua de Dios,1322.6,6053.1,622.1,211.2,452,61,3,0,0,1,0,0,3,47,7586.8,622.1,0.45542967,0.00702165,87271591.4812049,50214.2648162625
550,25,Cundinamarca,25019,Albán,1297.5,3906.1,121.8,23,1370,182,4,5,1,0,10,1,80,58,5226.7,121.8,0.53498261,0.00454586,56529803.8265502,58559.7223949984
551,25,Cundinamarca,25035,Anapoima,1813.8,8665.3,713.9,968.6,1438,108,6,7,3,15,14,3,30,51,11447.6,713.9,0.69064504,0.01014795,126152591.4135,75612.0011726396
552,25,Cundinamarca,25040,Anolaima,964.4,9939.1,177.5,580.3,2035,320,23,3,2,3,44,3,153,330,11483.8,177.5,0.54338372,0.00989423,123032256.369004,58874.2093009649
553,25,Cundinamarca,25053,Arbeláez,3467.2,8681.4,1250.3,688.3,679,124,9,8,4,3,17,1,14,69,12837,1250.3,0.79924649,0.01160658,144211611.006082,87043.2180278485
554,25,Cundinamarca,25086,Beltrán,7397.8,9144.1,83.8,5.8,184,30,0,0,0,0,1,0,10,0,16547.7,83.8,0.91263892,0.01451773,180526985.567667,100934.621025301
555,25,Cundinamarca,25095,Bituima,161,5746.5,46.4,76,499,91,8,5,1,12,3,0,85,36,5983.6,46.4,0.50658364,0.00494053,61429015.1922657,54640.8815103358
556,25,Cundinamarca,25099,Bojacá,3717.1,6194.2,60.9,237.6,617,95,5,0,0,4,2,0,4,51,10149,60.9,0.50472595,0.00819447,101896323.759442,55662.8323895178
557,25,Cundinamarca,25120,Cabrera,25312.3,9452,1362.1,8430.5,709,159,33,2,16,2,36,10,157,28,43194.8,1362.1,1.01078063,0.03614588,448980711.803512,111002.595754325
558,25,Cundinamarca,25123,Cachipay,461.8,4500.4,139.2,216.1,1711,248,31,6,9,29,18,5,28,87,5178.4,139.2,0.43994669,0.00443786,55174628.3015333,48184.7903315365
559,25,Cundinamarca,25126,Cajicá,428,2938.5,1021.5,398,467,203,20,0,2,1,0,1,4,29,3764.6,1021.5,0.41154312,0.00423589,52416935.8523008,45225.7671426484
560,25,Cundinamarca,25148,Caparrapí,5117.6,59204.1,2452.4,659.1,2748,347,22,1,0,2,25,1,41,219,64980.8,2452.4,1.18718878,0.05025528,625537911.979749,130026.615251738
561,25,Cundinamarca,25151,Caqueza,878,8801.1,1075.2,293.8,3113,846,119,128,57,7,140,19,102,280,9972.8,1075.2,0.54872994,0.00904277,112387177.269793,60626.4705732518
562,25,Cundinamarca,25154,Carmen de Carupa,10328,17830.3,1528.3,849.9,2751,666,62,100,35,16,127,8,129,378,29008.3,1528.3,0.90945928,0.0246661,306993144.126633,100034.594113374
563,25,Cundinamarca,25168,Chaguaní,2140.4,14630.2,76.7,193.1,1420,118,4,5,0,10,48,0,35,27,16963.7,76.7,0.61730396,0.01322268,164470990.36442,68177.279504452
564,25,Cundinamarca,25175,Chía,1716.2,2607.7,2636.9,175.7,1509,337,22,12,3,11,5,76,59,85,4499.6,2636.9,0.50922778,0.00648179,80871790.290638,55820.6858942162
565,25,Cundinamarca,25178,Chipaque,3283.2,9468.5,527,151.2,2137,630,94,31,7,1,23,7,139,310,12902.9,527,0.67695307,0.01114632,138545693.270975,74763.380605918
566,25,Cundinamarca,25181,Choachí,16640.4,3947.2,21.7,604.9,3870,686,43,59,8,36,24,24,166,277,21192.6,21.7,0.7648342,0.017377,216037680.538111,84284.7750971662
567,25,Cundinamarca,25183,Chocontá,8928.1,20100.5,841.9,776.8,3278,937,89,15,2,2,45,5,37,457,29805.4,841.9,1.07039428,0.02455054,305452066.947487,118486.508754405
568,25,Cundinamarca,25200,Cogua,2524.3,8265.1,1167.4,1170.8,1690,504,62,2,7,1,13,1,18,86,11960.2,1167.4,0.6597051,0.01086691,135205693.852779,72008.4159530415
569,25,Cundinamarca,25214,Cota,696.4,3243.5,942,138.4,623,272,18,57,2,0,1,4,13,51,4078.3,942,0.52876981,0.00456518,56877309.0472422,58564.2104830095
570,25,Cundinamarca,25224,Cucunubá,4838.1,4562.3,265.2,1019.5,1270,358,21,41,8,2,9,3,34,201,10420,265.2,0.55766668,0.00898562,111818467.57561,61772.4441097611
571,25,Cundinamarca,25245,El Colegio,1653.1,8882.1,361.4,567.8,3785,580,61,130,29,10,11,10,375,164,11103,361.4,0.5306519,0.00967915,120335422.619018,57919.236310788
572,25,Cundinamarca,25258,El Peñón,1008.7,11758,245.6,44.7,1077,160,25,89,11,2,41,7,75,89,12811.5,245.6,0.66346401,0.01090432,135696591.333325,72541.4148528929
573,25,Cundinamarca,25260,El Rosal,2833.9,4700.2,59.2,906.7,352,88,4,0,0,0,0,1,3,37,8440.8,59.2,0.39674035,0.0070113,87208964.5097078,42648.1702523296
574,25,Cundinamarca,25269,Facatativá,3207.1,10457.2,769.7,784.1,1249,524,103,2,3,6,8,0,53,102,14448.4,769.7,0.61419997,0.01265272,157345009.32485,67237.2224414029
575,25,Cundinamarca,25279,Fomeque,23704.3,21647.7,273.2,549.8,2304,507,32,25,4,1,8,0,149,276,45901.8,273.2,1.11668085,0.03967694,493193465.048069,123694.622920627
576,25,Cundinamarca,25281,Fosca,3433.8,7312.2,325.1,136.5,736,229,38,11,6,1,23,1,154,165,10882.5,325.1,0.48410788,0.00919772,114298742.327276,53697.5261283506
577,25,Cundinamarca,25286,Funza,66.6,5982.6,615.2,25.8,153,78,3,0,0,1,3,0,15,38,6075,615.2,0.43656281,0.00570436,70520778.8719166,48164.7340326372
578,25,Cundinamarca,25288,Fúquene,3170.4,4306.1,43.9,281.9,1778,541,50,83,8,1,10,6,68,253,7758.3,43.9,0.48783266,0.00674052,83904282.3704734,53494.6911421424
579,25,Cundinamarca,25290,Fusagasugá,3432.4,10949.1,3108,409.3,1886,470,41,6,11,7,17,5,59,68,14790.9,3108,1.01663213,0.0159143,197773152.459515,111024.563816193
580,25,Cundinamarca,25293,Gachala,24518.4,13091.4,568.9,456.8,1351,223,16,35,5,77,54,5,279,145,38066.7,568.9,1.12396381,0.03139888,390372985.164787,122972.945543557
581,25,Cundinamarca,25295,Gachancipá,1664.6,1797.8,553,176.9,564,107,12,0,1,0,1,0,4,38,3639.4,553,0.28158306,0.00336754,41889099.2984262,31026.844730343
582,25,Cundinamarca,25297,Gachetá,6290.6,18303.8,107,697,3097,723,57,253,33,3,40,5,190,1057,25291.4,107,0.7505588,0.02125824,264368706.653422,82925.7866602066
583,25,Cundinamarca,25299,Gama,3203.5,7048.7,305.6,83.1,1342,315,51,48,12,10,10,1,215,156,10335.3,305.6,0.44917588,0.00876766,109019216.268741,49535.84822096
584,25,Cundinamarca,25307,Girardot,283.7,10399.6,327.9,285,140,15,1,0,0,2,14,0,2,4,10968.2,327.9,0.72280193,0.01058779,131560761.335718,79944.2563775506
585,25,Cundinamarca,25312,Granada,1296.6,4812.8,40.6,148.9,428,102,16,0,0,0,3,0,2,28,6258.4,40.6,0.41126919,0.00536485,66677313.7049702,45137.0681135788
586,25,Cundinamarca,25317,Guachetá,8127.7,8518.4,278.9,593.8,2234,581,44,296,32,2,45,3,50,236,17239.9,278.9,0.64263303,0.01404468,174809031.577139,70319.2119211333
587,25,Cundinamarca,25320,Guaduas,19058.4,53950.3,529.4,1618.4,2340,258,9,2,2,5,30,4,47,89,74627.1,529.4,1.58827268,0.06284412,781931541.672798,175550.118607107
588,25,Cundinamarca,25322,Guasca,14516.3,20018.2,801.8,987.3,1433,533,86,8,4,3,11,3,20,418,35521.7,801.8,0.94705464,0.02968302,369121537.431725,103790.75774484
589,25,Cundinamarca,25324,Guataquí,2754.9,6953.4,31.2,93,358,17,3,7,3,0,16,0,3,12,9801.3,31.2,0.56216232,0.0073111,90859773.5700498,62023.5731870825
590,25,Cundinamarca,25326,Guatavita,8661.1,14812.3,827.2,805.2,1733,406,27,34,3,0,7,2,58,101,24278.6,827.2,0.76022438,0.0201043,250055600.254296,83415.4082887661
591,25,Cundinamarca,25328,Guayabal de Siquima,129.8,5444,431,126.2,1333,174,1,4,0,2,20,1,15,67,5700,431,0.46388658,0.00498458,62009195.4461436,50198.8358154214
592,25,Cundinamarca,25335,Guayabetal,4834.1,15257.9,1867.9,249.3,550,71,2,0,0,0,1,0,5,24,20341.3,1867.9,0.81553377,0.01749702,217425322.747004,90186.420711792
593,25,Cundinamarca,25339,Gutiérrez,35550.8,8139.3,23.7,1367.8,767,158,37,14,0,4,19,0,78,85,45057.9,23.7,1.17966175,0.03638181,452053312.850284,130482.720753934
594,25,Cundinamarca,25368,Jerusalén,3990.1,15768.5,1137.6,1176,323,83,5,3,0,0,5,2,59,33,20934.6,1137.6,0.70931516,0.01829675,227467446.659456,78021.62445149
595,25,Cundinamarca,25372,Junín,20344.7,12309.9,238.2,533.7,1764,426,44,58,10,6,103,12,249,347,33188.4,238.2,0.98342557,0.02764697,343797177.118031,108521.8665117
